F,I,J,S,V,VtoInf
35.0000000000, 82, 10, 17.3800000000, 42.7618146027, 34.1477501265
35.0000000000, 132, 20, 17.3800000000, 43.0915584285, 34.1477501265
35.0000000000, 232, 40, 17.3800000000, 43.2013047296, 34.1477501265
35.0000000000, 432, 80, 17.3800000000, 43.2275652807, 34.1477501265
35.0000000000, 832, 160, 17.3800000000, 43.2324177373, 34.1477501265
35.0000000000, 1632, 320, 17.3800000000, 43.2337828068, 34.1477501265
35.0000000000, 3232, 640, 17.3800000000, 43.2334132376, 34.1477501265
35.0000000000, 6432, 1280, 17.3800000000, 43.2338129867, 34.1477501265
35.0000000000, 12832, 2560, 17.3800000000, 43.2338306241, 34.1477501265
