F,I,J,S,V,VtoInf
35.0000000000, 30, 30, 17.3800000000, 41.5170437626, 34.1477501265
35.0000000000, 60, 60, 17.3800000000, 41.9385829515, 34.1477501265
35.0000000000, 120, 120, 17.3800000000, 42.0266185814, 34.1477501265
35.0000000000, 240, 240, 17.3800000000, 42.0458259867, 34.1477501265
35.0000000000, 480, 480, 17.3800000000, 42.0494209823, 34.1477501265
35.0000000000, 960, 960, 17.3800000000, 42.0497271061, 34.1477501265
35.0000000000, 1920, 1920, 17.3800000000, 42.0495079031, 34.1477501265
