F,S0,J,V
50, 40.370970576959791742
100, 40.269706831516202783
150, 40.156486905699011913
200, 40.092241251439169503
250, 40.131515761871796144
300, 40.133532755173703777
350, 40.122693685338354896
400, 40.110670644174433619
450, 40.120992194328145786
500, 40.122168686862224263
550, 40.118351251476795483
600, 40.113835976738272393
650, 40.118423594201530591
700, 40.119032842259642280
750, 40.117043446119090788
800, 40.114868725213575829
850, 40.117406804156473754
900, 40.117742453275660353
950, 40.116493547864649827
1000, 40.115312585200655349
1050, 40.116897525562748683
1100, 40.117089388730477140
1150, 40.116315989961769617
1200, 40.115535211631225820
1250, 40.116603946486677046
1300, 40.116713844403449230
1350, 40.116265170692614106
1400, 40.115658316083198542
1450, 40.116418075689558975
1500, 40.116478256388631962
1550, 40.116220558199756852
1600, 40.115730992995587201
1650, 40.116292235251293619
1700, 40.116320825253787064
1750, 40.116182140090003827
1800, 40.115775868867842746
1850, 40.116202637403567621
1900, 40.116210446309615634
1950, 40.116149123823262812
2000, 40.115804426893333812
2050, 40.116136294269566065
2100, 40.116134682473365558
2150, 40.116120633373398618
2200, 40.115822936353893624
2250, 40.116085605210038523
2300, 40.116119601885444013
2350, 40.116095893060403910
2400, 40.115835021383894343
2450, 40.116045870211195279
2500, 40.116104401863623252
2550, 40.116074260126005413
2600, 40.115842875396808154
2650, 40.116014049488306625
2700, 40.116089639756154384
2750, 40.116055213848170524
2800, 40.115847876656332005
2850, 40.115988102350861766
2900, 40.116075580489194863
2950, 40.116038334778380658
3000, 40.115850918589231355
3050, 40.115966615023587849
3100, 40.116062333407491280
3150, 40.116023284533028459
3200, 40.115852595640951961
3250, 40.115962992383131791
3300, 40.116049924628192969
3350, 40.116009788759591004
3400, 40.115853312136458442
3450, 40.115966501272474432
3500, 40.116038336304612244
3550, 40.115997623578898867
3600, 40.115853348261296674
3650, 40.115968070575561910
3700, 40.116027528356447363
3750, 40.115986605000237830
3800, 40.115852901281336074
3850, 40.115968234745494669
3900, 40.116017450602342365
3950, 40.115976580725906331
4000, 40.115852111940498048
4050, 40.115967378633484941
4100, 40.116008049522761780
4150, 40.115967423788148949
4200, 40.115853383569209711
4250, 40.115965782657035277
4300, 40.115999271977862861
4350, 40.115959027612149157
4400, 40.115864559464547767
4450, 40.115963653193887239
4500, 40.115991067187422914
4550, 40.115951302169065684
4600, 40.115873500177990252
4650, 40.115961143408775058
4700, 40.115983387680842043
4750, 40.115944170917494205
4800, 40.115880637471278192
4850, 40.115958367757698966
4900, 40.115976189680608854
4950, 40.115937568422069148
5000, 40.115886310471424281
