F,S0,Smax,V
50, 40.131036936994433972
100, 40.121695685972568413
150, 40.116572224475682162
200, 40.114841447809006070
250, 40.116132838442197794
300, 40.116007338547255756
350, 40.115711263732336533
400, 40.115333551984662108
450, 40.115614769887983471
500, 40.115633598979592023
550, 40.115584390671287451
600, 40.115380121021367188
650, 40.115492221876415613
700, 40.115567541313666311
750, 40.115515816810820127
800, 40.115381351148087674
850, 40.115495005440749310
900, 40.115520288079231648
950, 40.115473405981916244
1000, 40.115415545498365191
1050, 40.115481570447379056
1100, 40.115486337434532516
1150, 40.115464606697223360
1200, 40.115429691233977394
1250, 40.115465853755118530
1300, 40.115468278694933701
1350, 40.115465064661329109
1400, 40.115431445133005184
1450, 40.115451160494892235
1500, 40.115468656519347235
1550, 40.115459678331546911
1600, 40.115428205241641990
1650, 40.115455304790401669
1700, 40.115464086694899493
1750, 40.115452199814484402
1800, 40.115433003559395786
1850, 40.115454707602211215
1900, 40.115457512894082015
1950, 40.115448995674945820
2000, 40.115437382179479187
2050, 40.115451296884721444
2100, 40.115451198788065312
2150, 40.115450802243088901
2200, 40.115437972889957052
2250, 40.115446538726871495
2300, 40.115452977728047301
2350, 40.115449799537927333
2400, 40.115436411786184578
2450, 40.115447623347435524
2500, 40.115452218991677569
2550, 40.115447194165092526
2600, 40.115437235373818226
2650, 40.115448117930014860
2700, 40.115449952905223086
2750, 40.115445035042434085
2800, 40.115439501154384061
2850, 40.115446983456308772
2900, 40.115446805104760131
2950, 40.115446479245647993
3000, 40.115439925380798059
3050, 40.115444828726296578
3100, 40.115447805989226993
3150, 40.115446364429757864
3200, 40.115439125450436109
3250, 40.115444926095314315
3300, 40.115447833918366882
3350, 40.115445202869217667
3400, 40.115438916812124148
3450, 40.115445533180583482
3500, 40.115446863308051206
3550, 40.115443502541900500
3600, 40.115440373022622111
3650, 40.115445115405407250
3700, 40.115445209665331561
3750, 40.115444624154484643
3800, 40.115440737641492319
3850, 40.115443974920211190
3900, 40.115445494054959852
3950, 40.115444766645346419
4000, 40.115440308913477452
4050, 40.115443687726319411
4100, 40.115445737009622462
4150, 40.115444191409849850
4200, 40.115439763767568593
4250, 40.115444257068425316
4300, 40.115445288317751249
4350, 40.115443090624658851
4400, 40.115440814460697538
4450, 40.115444128911448729
4500, 40.115444325940600834
4550, 40.115443664318767958
4600, 40.115441141984419460
4650, 40.115443473542555353
4700, 40.115444269131636190
4750, 40.115443890740870359
4800, 40.115440912873907564
4850, 40.115443024135302608
4900, 40.115444571402619545
4950, 40.115443598739965125
5000, 40.115440255237842848
